up_threshold,down_threshold,full_score,full_mean,full_std,full_sharpe,full_dvolume,min_cv_score,avg_cv_score,cv_scores,avg_cv_sharpe
0.0075,0.002,471.7818352258755,594.8686695120018,4804.2576878998625,1.957784143292086,90927580.13999996,0.021720227042161394,447.8575802502199,"[np.float64(1427.7959179472791), np.float64(9.692532609494945), np.float64(0.021720227042161394), np.float64(353.9201502170633)]",1.7456431323698791
0.0075,0.0025,451.1889160761333,576.2332728328025,4796.463824557143,1.8995343990665108,90912633.94999996,0.021720227042161394,435.850995719519,"[np.float64(1379.7695798244756), np.float64(9.692532609494945), np.float64(0.021720227042161394), np.float64(353.9201502170633)]",1.7094007557314455
0.0075,0.003,423.99648677946726,551.7895198440026,4789.783812326081,1.8214931404913848,90861571.54999995,-61.23372110599332,409.11194669997843,"[np.float64(1398.8570893054705), np.float64(8.735235265197904), -61.23372110599332, np.float64(290.0891833352386)]",1.6167847533423811
0.0075,0.004,436.64524133076293,553.3832830512025,4524.159170721238,1.9340075442399574,89702524.53999995,18.721873253814714,428.9801241303365,"[np.float64(1134.2660626162271), np.float64(18.721873253814714), np.float64(69.77944471566235), np.float64(493.1531159356419)]",1.8783625942960351
0.0075,0.005,484.24082193368173,590.9211399960014,4385.417882675506,2.130534386828531,89612272.56999996,0.026495073960086747,455.0320342063218,"[np.float64(1072.6685882049533), np.float64(0.026495073960086747), np.float64(58.32563976117712), np.float64(689.1074137851966)]",1.9367090675131964
0.0075,0.0075,509.62033997136166,601.0429959992002,4025.1223459292437,2.36100256799791,89420619.60999998,29.803494740725636,444.93720908112454,"[np.float64(1106.271048327304), np.float64(63.430735684709354), np.float64(29.803494740725636), np.float64(580.2435575717591)]",2.143790271214245
0.0075,0.01,451.66601077012626,537.2909989287998,3698.88753430965,2.2967220646236877,83881118.59,6.243622031787419,382.2140266445764,"[np.float64(954.5861034987951), np.float64(6.243622031787419), np.float64(29.013658036395274), np.float64(539.0127230113279)]",1.9433482287254487
0.01,0.0,285.6607990086445,425.9025614087996,4718.387594989166,1.427205934482615,82346055.43,-113.94183446000352,308.35981041094277,"[np.float64(1170.1437128325556), -113.94183446000352, -100.77693715200057, np.float64(278.0143004232196)]",1.2397342658950437
0.01,0.0005,292.80352575192774,432.2459516959996,4716.395895541238,1.4490744066233876,82339443.52,-113.94183446000352,312.8265005026093,"[np.float64(1170.1437128325556), -113.94183446000352, -100.77693715200057, np.float64(295.8810607898855)]",1.2536072664946925
0.01,0.001,253.549762700431,396.2897687007994,4701.366576356777,1.332780865055364,81246237.63999999,-191.13061047800147,266.5802077705513,"[np.float64(1170.1437128325556), -149.03020867400357, -191.13061047800147, np.float64(236.33793740165456)]",1.1032387368566614
0.01,0.0015,328.33620183795136,461.41407464879796,4644.664856919338,1.5707477991393197,81230732.89,-41.409867878002366,344.73249078148535,"[np.float64(1184.001889792365), np.float64(3.809924154534388e-06), -41.409867878002366, np.float64(236.33793740165456)]",1.3642545063271359
0.01,0.002,298.18501860941694,434.01030626799866,4631.455053981854,1.4816737718464597,81206241.33,-109.9192888300019,309.65512227823456,"[np.float64(1184.001889792365), np.float64(3.809924154534388e-06), -109.9192888300019, np.float64(164.53788434065075)]",1.2480268003770174
0.01,0.0025,277.764419557824,415.3749095887984,4622.721480554286,1.4207332225319562,81191295.14,-109.9192888300019,297.55003468373263,"[np.float64(1135.5815394143574), np.float64(3.809924154534388e-06), -109.9192888300019, np.float64(164.53788434065075)]",1.2110151527338568
0.01,0.003,251.0139763402401,390.9311565999985,4614.8422402578435,1.339409668650872,81140232.73999998,-183.82857297400275,269.1547273065319,"[np.float64(1154.8826413096658), -3.071832972006163, -183.82857297400275, np.float64(108.63667386247079)]",1.1120666156729546
0.01,0.004,263.67392933713205,392.52491980719753,4338.579131000142,1.4305061029041821,79981185.72999997,0.17910403037773265,298.6690345435394,"[np.float64(888.0403177277824), np.float64(0.17910403037773265), np.float64(6.82690527924835), np.float64(299.629811136749)]",1.363781245859091
0.01,0.005,311.49814576827566,430.06277675199834,4195.190659605317,1.620877359028984,79890933.75999998,-86.90352436000612,310.70900355054505,"[np.float64(826.2110138870677), -86.90352436000612, np.float64(3.7750086978035275), np.float64(499.75351597731503)]",1.408566759964561
0.01,0.0075,338.3948873244214,440.1846327551976,3817.2007360751086,1.8233073484398938,79699280.79999998,0.027479710923407615,315.7129621641767,"[np.float64(862.2186248806611), np.float64(10.205015941949055), np.float64(0.027479710923407615), np.float64(390.4007281231733)]",1.5807736022891115
0.01,0.01,280.9963739717718,376.43263568479847,3468.6751160108006,1.7159066135795373,74159779.77999999,-27.16619434600482,256.95775682692084,"[np.float64(708.9754813572677), -27.16619434600482, -3.9665395259984417, np.float64(349.988279822419)]",1.3143150938070727
