name,family,window_label,asset,asset_idx,lookback,feature_kind,mode,lag_signal,mean_pl,std_pl,sharpe,score,value,dvolume,top_n,z_window,entry_z,exit_z,top_k
CCNS_absolute_momentum_60_lag,single_asset_return,400-500,CCNS,32.0,60.0,absolute,momentum,True,28.432173109999965,193.3315864933498,2.3252906440843213,23.99448354498374,2843.2173109999967,25026.890000000003,,,,,
CCNS_absolute_momentum_60_cur,single_asset_return,250-350,CCNS,32.0,60.0,absolute,momentum,False,2.894095440000001,234.12125627853172,0.19545284998426662,0.10649153311229913,289.4095440000001,48304.56000000001,,,,,
CCNS_absolute_momentum_60_cur,single_asset_return,300-400,CCNS,32.0,60.0,absolute,momentum,False,3.2374594599999362,225.7873676315651,0.22671210159915395,0.1582655685255253,323.74594599999364,107140.54,,,,,
CCNS_absolute_momentum_60_cur,single_asset_return,350-450,CCNS,32.0,60.0,absolute,momentum,False,4.7942811699998495,189.71185004877546,0.39957567849764114,0.6600709863261521,479.4281169999849,84618.83000000006,,,,,
CCNS_absolute_momentum_60_cur,single_asset_return,400-500,CCNS,32.0,60.0,absolute,momentum,False,28.432173109999965,193.3315864933498,2.3252906440843213,23.99448354498374,2843.2173109999967,25026.890000000003,,,,,
CCNS_absolute_reversal_60_lag,single_asset_return,250-350,CCNS,32.0,60.0,absolute,reversal,True,-1.954691759999987,234.14413976171673,-0.1319972836273784,-1.954691759999987,-195.4691759999987,48291.76000000002,,,,,
CCNS_absolute_reversal_60_lag,single_asset_return,300-400,CCNS,32.0,60.0,absolute,reversal,True,-8.707323839999953,225.68349564484623,-0.6100352083879155,-8.707323839999953,-870.7323839999954,107523.84,,,,,
CCNS_absolute_reversal_60_lag,single_asset_return,350-450,CCNS,32.0,60.0,absolute,reversal,True,-11.255114929999982,189.47829225851245,-0.9392051744166896,-11.255114929999982,-1125.5114929999982,85014.93000000005,,,,,
CCNS_absolute_reversal_60_lag,single_asset_return,400-500,CCNS,32.0,60.0,absolute,reversal,True,-28.48222689000004,193.330045770898,-2.3294027952806773,-28.48222689000004,-2848.222689000004,25026.890000000003,,,,,
CCNS_absolute_reversal_60_cur,single_asset_return,250-350,CCNS,32.0,60.0,absolute,reversal,False,-2.9907045599999766,234.15132480638442,-0.20195141381480153,-2.9907045599999766,-299.07045599999765,48304.56000000001,,,,,
