kind,full_score,full_mean,full_std,full_sharpe,full_dvolume,min_cv_score,avg_cv_score,cv_scores,avg_cv_sharpe,low_scale,mid_cut,mid_scale,high_cut,high_scale,cap_move,min_scale,max_scale,b
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.0075,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.01,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.01,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.0125,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.0125,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.015,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.003,1.0,0.015,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.005,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.005,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.0075,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.0075,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.01,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.01,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.0125,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.0125,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.015,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.004,1.0,0.015,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.0075,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.0075,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.01,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.01,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.0125,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.0125,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.015,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.005,1.0,0.015,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.0075,1.0,0.01,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.0075,1.0,0.01,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.0075,1.0,0.0125,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.0075,1.0,0.0125,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.0075,1.0,0.015,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.0075,1.0,0.015,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.01,1.0,0.0125,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.01,1.0,0.0125,1.25,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.01,1.0,0.015,1.0,,,,
tier,804.4913878140055,885.2020694736019,4433.199064280688,3.157149823910946,100436805.86,366.72380267675976,776.7214520822761,"[np.float64(1456.802976205394), np.float64(508.5132168986071), np.float64(366.72380267675976), np.float64(774.845812548343)]",3.1133451006270474,1.0,0.01,1.0,0.015,1.25,,,,
linear,714.2879227863403,799.0869504264016,4353.342386797905,2.9022927527234654,99079898.42999996,225.4086237434086,671.8934765202737,"[np.float64(1385.5549758756601), np.float64(354.0239943879847), np.float64(225.4086237434086), np.float64(722.5863120740414)]",2.814418701917781,,,,,,0.004,0.25,1.0,
linear,735.6245239811392,819.4742800952038,4374.497110972213,2.961946417255376,99512027.97000001,259.15104656875303,696.7502807636657,"[np.float64(1399.2947580232878), np.float64(391.6067346581371), np.float64(259.15104656875303), np.float64(736.9485838044849)]",2.8856891539709366,,,,,,0.004,0.25,1.25,
linear,756.6829800821472,839.6010772232041,4394.512176742618,3.0208719684607535,99972217.14999998,292.0181669367235,721.0867439706153,"[np.float64(1415.600621569809), np.float64(422.2792597845479), np.float64(292.0181669367235), np.float64(754.448927591381)]",2.955070614499606,,,,,,0.004,0.25,1.5,
linear,744.6112157566529,827.771226152,4373.939896937816,2.9923164445209474,99482140.02000001,272.6155002921366,706.996934880538,"[np.float64(1409.2963578308077), np.float64(405.7305411024329), np.float64(272.6155002921366), np.float64(740.3453402967749)]",2.919548863025473,,,,,,0.004,0.5,1.0,
linear,765.9894411083844,848.3490926544024,4398.35685856777,3.0496790847010757,99982301.21999998,307.3112160610154,732.100990949785,"[np.float64(1423.3869452863462), np.float64(442.8683421943872), np.float64(307.3112160610154), np.float64(754.8374602573912)]",2.9884401427892207,,,,,,0.004,0.5,1.25,
linear,782.3211716491904,864.0191973920017,4414.7552888610035,3.0944734499364053,100263447.6,330.3399444663961,750.1187434865706,"[np.float64(1437.8284751528083), np.float64(458.97954698552087), np.float64(330.3399444663961), np.float64(773.327007341557)]",3.038402940964603,,,,,,0.004,0.5,1.5,
linear,774.6958808978753,856.4968300535995,4400.573836549662,3.0774177326463827,99886923.88999999,319.6670180262999,741.9582469585305,"[np.float64(1433.2707594183573), np.float64(457.27206419071894), np.float64(319.6670180262999), np.float64(757.6231461987456)]",3.0192814525772818,,,,,,0.004,0.75,1.0,
linear,793.4086006197889,874.5753671512026,4422.908104012418,3.1265064530357707,100319630.28999998,348.4837046484703,763.4265240027169,"[np.float64(1447.3610935469146), np.float64(483.7699671979175), np.float64(348.4837046484703), np.float64(774.091330617565)]",3.076514024993622,,,,,,0.004,0.75,1.25,
linear,797.2686341434758,878.2789773760019,4426.6011112052975,3.137127018878177,100388637.64,351.68961385959483,767.4060571858355,"[np.float64(1453.3615332546287), np.float64(489.7272690807754), np.float64(351.68961385959483), np.float64(774.845812548343)]",3.087145531038613,,,,,,0.004,0.75,1.5,
linear,701.9436339651892,786.7494870320019,4323.826575058737,2.8769890325173764,98310622.49999997,215.1689971153766,657.9612701717102,"[np.float64(1373.1762465158056), np.float64(326.60645941069555), np.float64(215.1689971153766), np.float64(716.8933776449629)]",2.7845628385297476,,,,,,0.005,0.25,1.0,
linear,712.3613932046899,797.1843708912022,4349.460085400238,2.897966963263507,98973014.1,224.26837269802215,669.8896909467062,"[np.float64(1383.2332536460424), np.float64(349.90722759809853), np.float64(224.26837269802215), np.float64(722.1499098446617)]",2.8096214852303185,,,,,,0.005,0.25,1.25,
linear,726.618311667836,810.8471887128037,4365.021184195659,2.93712658252462,99340342.21000001,244.22422490195598,686.0446728024084,"[np.float64(1393.3270941496362), np.float64(375.5604809646917), np.float64(244.22422490195598), np.float64(731.0668911933499)]",2.8553390690400002,,,,,,0.005,0.25,1.5,
linear,736.6127538076215,819.6658999824011,4351.763643022624,2.9781157444890685,98951194.86,265.8896862973613,697.9472914740452,"[np.float64(1401.2982500426788), np.float64(387.94877845965385), np.float64(265.8896862973613), np.float64(736.6524510964867)]",2.902580719662434,,,,,,0.005,0.5,1.0,
linear,747.879233667018,830.9059839120041,4377.389315515589,3.0012814045483998,99545101.09999998,277.4348054302538,710.7270271581301,"[np.float64(1411.4074719379923), np.float64(411.56050436370623), np.float64(277.4348054302538), np.float64(742.5053269005682)]",2.929953658748063,,,,,,0.005,0.5,1.25,
linear,762.5516795758887,845.0538763448046,4394.935622641593,3.040198110112105,99890918.72999999,301.4150214633387,728.0840237183443,"[np.float64(1421.1362358022475), np.float64(437.83515798236925), np.float64(301.4150214633387), np.float64(751.9496796254217)]",2.9771399426769203,,,,,,0.005,0.5,1.5,
linear,770.6172292694209,852.321019847203,4388.084165746294,3.0711303823594123,99601683.31,316.1354592053953,737.337662981153,"[np.float64(1429.2033746679267), np.float64(448.54034837219774), np.float64(316.1354592053953), np.float64(755.4714696790925)]",3.011662730362251,,,,,,0.005,0.75,1.0,
linear,783.5883593698443,865.1229492712049,4412.399176299987,3.100081006353307,100122569.07,334.22271075410174,752.4885089206114,"[np.float64(1438.939523134304), np.float64(473.3032254058756), np.float64(334.22271075410174), np.float64(763.4885763881645)]",3.0467589343484662,,,,,,0.005,0.75,1.25,
linear,794.5080122241379,875.6278674920043,4423.886969016217,3.129576392190924,100349376.07,349.37487531783756,764.427572713778,"[np.float64(1448.8218339487726), np.float64(484.66776904015893), np.float64(349.37487531783756), np.float64(774.845812548343)]",3.079233186399475,,,,,,0.005,0.75,1.5,
linear,658.9838766406033,742.9746758215986,4193.942557954172,2.8010543622795585,96271448.95000002,171.93401718445728,606.3914312756461,"[np.float64(1313.1963833963873), np.float64(262.836855311278), np.float64(171.93401718445728), np.float64(677.598469210462)]",2.6877002296589056,,,,,,0.0075,0.25,1.0,
linear,685.4046946268118,769.6690014256025,4266.9965210079945,2.8520143817193975,97698603.77999997,195.73576494942503,635.6990233438336,"[np.float64(1348.8201471969542), np.float64(292.2795233414726), np.float64(195.73576494942503), np.float64(705.9606578874826)]",2.748546620841285,,,,,,0.0075,0.25,1.25,
linear,700.0575674174956,784.803785235202,4317.42079097328,2.8741320313897347,98244739.60000001,214.20733484795608,655.6218116702668,"[np.float64(1369.9627524674513), np.float64(322.0735044653498), np.float64(214.20733484795608), np.float64(716.2436549003099)]",2.781525313481805,,,,,,0.0075,0.25,1.5,
linear,708.2251388806692,790.4055227680011,4257.144426429945,2.9356318188375776,97544949.48000002,236.9254301058508,663.5565593447909,"[np.float64(1361.3408048570955), np.float64(345.29081942383885), np.float64(236.9254301058508), np.float64(710.6691829923786)]",2.847602918267397,,,,,,0.0075,0.5,1.0,
linear,730.4299088147914,813.281869877601,4330.850751622227,2.969189237900388,98729660.77,260.78173134430386,690.1108638537223,"[np.float64(1392.1902334777935), np.float64(374.5927404066582), np.float64(260.78173134430386), np.float64(732.8787501861336)]",2.8923027323250725,,,,,,0.0075,0.5,1.25,
linear,739.8397137998232,823.0269679687992,4363.587056944736,2.9822251287294663,99197278.38999997,268.7932367245094,701.9213733304172,"[np.float64(1404.3854919800149), np.float64(396.38801015092605), np.float64(268.7932367245094), np.float64(738.1187544662184)]",2.9080502757491713,,,,,,0.0075,0.5,1.5,
linear,756.7024646115815,837.8154761152025,4337.11633466803,3.0543395185008673,98831436.27999994,302.26815546777704,720.5010196623386,"[np.float64(1408.9806906829633), np.float64(427.5472994735956), np.float64(302.26815546777704), np.float64(743.2079330250185)]",2.989694462624598,,,,,,0.0075,0.75,1.0,
linear,772.3113135025968,854.1022672128045,4394.771674942001,3.0728655762780437,99736042.52000001,317.94029630553626,739.4379549743355,"[np.float64(1430.550128531185), np.float64(452.57048904548486), np.float64(317.94029630553626), np.float64(756.6909060151359)]",3.014156713434094,,,,,,0.0075,0.75,1.25,
linear,780.120573927232,861.7514623400039,4407.561989968598,3.09138862275496,100015212.79,328.26978001503664,748.3296366438796,"[np.float64(1436.7403193985176), np.float64(467.10184795591755), np.float64(328.26978001503664), np.float64(761.2065992060465)]",3.0360391688997868,,,,,,0.0075,0.75,1.5,
linear,610.5142676492775,689.206353762398,3912.342768542231,2.7853667031340152,92472045.29,159.26778445584324,548.2649173970038,"[np.float64(1193.8825564487067), np.float64(236.41236157784448), np.float64(159.26778445584324), np.float64(603.4969671056211)]",2.5937835638823468,,,,,,0.01,0.25,1.0,
linear,661.9071008438254,739.9330521856025,4016.8299622652958,2.9125875166833795,95373742.84000002,219.78850581519615,605.7828524078041,"[np.float64(1252.923380575103), np.float64(297.0646410093279), np.float64(219.78850581519615), np.float64(653.3548822315889)]",2.7514804795728214,,,,,,0.01,0.25,1.25,
linear,694.8176914384702,772.9137080968027,4097.132618561791,2.9827784207902877,97038457.27,258.3575339791502,644.9651438016515,"[np.float64(1293.707268351396), np.float64(346.09190306761184), np.float64(258.3575339791502), np.float64(681.7038698084477)]",2.846750433368168,,,,,,0.01,0.25,1.5,
linear,676.7495826575104,754.6702015119977,4048.9219455943835,2.9470520191589213,94966906.69999994,229.58968019885464,625.7559291397381,"[np.float64(1282.2644448938934), np.float64(328.93447470921154), np.float64(229.58968019885464), np.float64(662.2351167569926)]",2.8094885996017114,,,,,,0.01,0.5,1.0,
linear,721.5973863527917,799.5771019927989,4155.982408620641,3.04198208583515,97506268.00999998,284.4133641279969,677.4180246256986,"[np.float64(1335.2581631973044), np.float64(386.7697522446218), np.float64(284.4133641279969), np.float64(703.2308189328714)]",2.93110770645589,,,,,,0.01,0.5,1.25,
linear,748.5789046928043,826.8918920056005,4228.797033187915,3.0917323968755706,98807938.09000002,314.72591989603956,708.8411401735189,"[np.float64(1365.6223351888048), np.float64(421.5957991056079), np.float64(314.72591989603956), np.float64(733.4205065036228)]",2.9953766086117253,,,,,,0.01,0.5,1.5,
linear,741.5341818660577,820.2097511207992,4224.246878788062,3.070051357137668,97474900.15000002,299.4710853401857,702.3158448738734,"[np.float64(1370.0082697395053), np.float64(420.33213085234325), np.float64(299.4710853401857), np.float64(719.4518935634595)]",2.982404073365121,,,,,,0.01,0.75,1.0,
linear,777.0971785880201,856.2492880456019,4320.796459852344,3.1333320376010234,99471268.35,341.7350229460134,743.4274006002786,"[np.float64(1411.4485111243794), np.float64(465.6610263816678), np.float64(341.7350229460134), np.float64(754.8650419490536)]",3.0632529601466,,,,,,0.01,0.75,1.25,
linear,787.7078968957077,867.1394550856021,4353.844289258092,3.149097148275655,100023964.35000001,356.3604554446722,756.8827055852339,"[np.float64(1421.9821252021425), np.float64(484.54255151350566), np.float64(356.3604554446722), np.float64(764.6456901806151)]",3.085689246964642,,,,,,0.01,0.75,1.5,
linear,521.8014064737988,600.2031083767982,3678.564429211996,2.579822805482507,86339531.57000001,130.52915638922485,462.8880737601839,"[np.float64(1022.2324727509971), np.float64(130.52915638922485), np.float64(141.890025796411), np.float64(556.9006401041026)]",2.386673245406422,,,,,,0.0125,0.25,1.0,
linear,586.1219484138715,664.6429620807925,3846.4259069826453,2.7321280089663667,90900002.31000008,157.78843973520765,522.6318667900736,"[np.float64(1143.82361305658), np.float64(184.0715914228853), np.float64(157.78843973520765), np.float64(604.8438229456214)]",2.5358011725750464,,,,,,0.0125,0.25,1.25,
linear,629.0556950333764,707.4933899704004,3950.1196707277004,2.8319275469039566,93547102.68999995,185.93907372447111,567.8082034281666,"[np.float64(1213.0111302362777), np.float64(239.9451534892818), np.float64(185.93907372447111), np.float64(632.3374562626356)]",2.648701842438835,,,,,,0.0125,0.25,1.5,
linear,618.3919525953535,695.4499038223969,3881.616900673724,2.832847433040213,90856044.50000006,218.59896692015298,568.8375426311457,"[np.float64(1168.7451892363913), np.float64(256.78862908316455), np.float64(218.59896692015298), np.float64(631.2173852848739)]",2.6980920541175077,,,,,,0.0125,0.5,1.0,
linear,676.6675990414791,754.4273407631963,4043.6833263110984,2.9499203243643786,94921349.65999997,238.85257439554235,625.4100440666758,"[np.float64(1275.0465876652322), np.float64(313.649988410819), np.float64(238.85257439554235), np.float64(674.0910257951095)]",2.8133794651205344,,,,,,0.0125,0.5,1.25,
linear,705.1078099855515,783.5824609488006,4133.249717305369,2.9975267412267548,96789358.30000003,259.50563480242755,657.2216939753465,"[np.float64(1323.3305984784242), np.float64(358.83474944127863), np.float64(259.50563480242755), np.float64(687.2157931792555)]",2.8734052031728803,,,,,,0.0125,0.5,1.5,
linear,712.6644990330306,790.6767881736052,4136.261065768427,3.0224634082551183,95373192.02999997,293.73564199932594,673.9805181815693,"[np.float64(1313.8587857049363), np.float64(384.29642604912357), np.float64(293.73564199932594), np.float64(704.0312189728913)]",2.9373173147063687,,,,,,0.0125,0.75,1.0,
linear,755.507944085278,834.6037220759988,4269.7992340880055,3.0906004717315847,98427882.20999998,314.02473111545464,717.7381283287752,"[np.float64(1390.5371862009913), np.float64(434.76764725051953), np.float64(314.02473111545464), np.float64(731.6229487481356)]",3.008018108910438,,,,,,0.0125,0.75,1.25,
linear,775.1362842117654,854.5369506000047,4324.380409478762,3.1244743209311268,99409628.02000001,338.53350385276474,741.7151608798767,"[np.float64(1412.257086498112), np.float64(465.156368567187), np.float64(338.53350385276474), np.float64(750.9136846014434)]",3.0530638505869097,,,,,,0.0125,0.75,1.5,
linear,462.02925670422843,539.3639210344027,3489.0264410137092,2.4442613247900167,80990946.50999995,95.89312618925001,413.46104537804985,"[np.float64(911.7553729217967), np.float64(95.89312618925001), np.float64(138.3175755472643), np.float64(507.8781068538883)]",2.2742642120265226,,,,,,0.015,0.25,1.0,
linear,527.3043048122792,605.4746979519962,3686.0098650567975,2.597224615812703,86372811.87999997,130.4848035407156,469.2933371209276,"[np.float64(1028.065510781644), np.float64(130.4848035407156), np.float64(156.19786667466624), np.float64(562.4251674866846)]",2.408991845462721,,,,,,0.015,0.25,1.25,
linear,573.8269985383072,652.5065124703976,3820.280046163457,2.7005962162010992,90064263.36000003,164.32100146955986,512.2210108303007,"[np.float64(1117.2455716162667), np.float64(168.33383900629275), np.float64(164.32100146955986), np.float64(598.9836312290836)]",2.510395077891843,,,,,,0.015,0.25,1.5,
linear,579.1984224840975,654.994948383199,3746.441192319111,2.7643245769369407,87263111.28999999,217.9010132885781,536.0681333938066,"[np.float64(1095.1915091825285), np.float64(232.15967852361084), np.float64(217.9010132885781), np.float64(599.0203325805089)]",2.645110509927955,,,,,,0.015,0.5,1.0,
linear,637.389302121942,714.842248379996,3940.0052705382627,2.8686886404694776,92253800.57000004,228.24700998715008,586.9111890908762,"[np.float64(1203.8632885795196), np.float64(269.60477986901316), np.float64(228.24700998715008), np.float64(645.9296779278221)]",2.7331893200369373,,,,,,0.015,0.5,1.25,
linear,676.0754982891649,753.8372568784007,4042.3418743317657,2.948591176770827,94881929.82000004,245.81817095470336,625.3118981998459,"[np.float64(1269.8258203205553), np.float64(308.66242498053407), np.float64(245.81817095470336), np.float64(676.9411765435912)]",2.8147752340276453,,,,,,0.015,0.5,1.5,
linear,693.1285507070521,770.3600533936043,4065.8757918123515,2.9957781691688545,93555249.46000001,293.2112614418135,657.5003439830824,"[np.float64(1277.2659656426217), np.float64(371.77659080297224), np.float64(293.2112614418135), np.float64(687.7475580449221)]",2.9175593946393215,,,,,,0.015,0.75,1.0,
linear,740.9791665626024,819.5958730680026,4221.085912172763,3.0700508988634216,97436556.21000001,307.3066292544477,701.83507018567,"[np.float64(1363.5382958812806), np.float64(409.8558704958009), np.float64(307.3066292544477), np.float64(726.6394851111509)]",2.983992999311351,,,,,,0.015,0.75,1.25,
linear,762.2347545501441,841.5024949488026,4290.711142040515,3.1009597857559825,98781531.45999998,319.80336387541723,725.1031737710509,"[np.float64(1399.0982956909263), np.float64(442.04350593866803), np.float64(319.80336387541723), np.float64(739.467529579192)]",3.019916757829113,,,,,,0.015,0.75,1.5,
linear,364.98501116484283,437.4974648544015,3083.289690924527,2.2435265547080894,71565667.40000002,84.13657991788772,337.818731845028,"[np.float64(779.3384403901695), np.float64(84.13657991788772), np.float64(95.87047246191194), np.float64(391.929434610143)]",2.1333925421511175,,,,,,0.02,0.25,1.0,
linear,440.1495295569103,516.4237971984036,3399.109483501046,2.402210703989722,78703364.02,87.13360009394192,395.28492646588074,"[np.float64(876.4443064880338), np.float64(87.13360009394192), np.float64(131.91970993361647), np.float64(485.64208934793066)]",2.239331018719625,,,,,,0.02,0.25,1.25,
linear,497.80618977043787,575.0188037712006,3580.684306116852,2.5391363240765297,83136477.09999996,108.8614979783364,443.7282734527754,"[np.float64(970.2455890903187), np.float64(108.8614979783364), np.float64(155.36372653723308), np.float64(540.4422802052133)]",2.356389459436646,,,,,,0.02,0.25,1.5,
linear,514.6968983268761,586.7408671759987,3470.878266836193,2.6728646093799315,80940823.86,187.14382296871682,485.1282591267844,"[np.float64(1007.5217124398939), np.float64(224.3379078709703), np.float64(187.14382296871682), np.float64(521.5095932275568)]",2.5881359334738177,,,,,,0.02,0.5,1.0,
linear,587.2423728790393,662.8922704672041,3761.910328195462,2.786150167224051,87432518.60000002,224.3057657986283,542.8968339462447,"[np.float64(1107.734089866942), np.float64(234.18852652721617), np.float64(224.3057657986283), np.float64(605.3589535921922)]",2.663009870483095,,,,,,0.02,0.5,1.25,
linear,627.5643185986501,704.3638358216048,3895.984117221231,2.858576877666834,91007253.54999997,237.33549179058622,579.0380425231054,"[np.float64(1179.0430376703755), np.float64(257.53114263575793), np.float64(237.33549179058622), np.float64(642.242497995702)]",2.7276149421180436,,,,,,0.02,0.5,1.5,
linear,661.0313846055404,736.2824163256017,3927.892766514881,2.9638403784468785,90336452.53000002,278.14768446731966,632.2124969965132,"[np.float64(1233.362672201946), np.float64(368.2016699555313), np.float64(278.14768446731966), np.float64(649.1379613612555)]",2.901479419412704,,,,,,0.02,0.75,1.0,
