adds,removes,excluded,n_active,full_score,full_mean,full_std,full_sharpe,test_score,test_mean,test_std,test_sharpe,cv_mean_score,cv_min_score,cv_mean_sharpe
"AENO,IHOZ,DIHO","FARS,HETT,NPCK","5,7,11,18,36,48",45,806.0056577379181,884.9930472511975,4380.459792626602,3.194406381080733,770.2259436427343,849.389327911986,4305.5626102510305,3.1192263817583914,780.886858343462,439.6325422483246,3.1314052860306543
"AENO,IHOZ,DIHO","FARS,HETT,CCNS","5,7,18,32,36,48",45,812.3667561908101,891.7763354631979,4408.4541065206295,3.1984504265689315,770.0758407407305,849.3771042619949,4309.668431094692,3.116209848635567,778.958986270768,402.36063878910096,3.1124251990509286
"AENO,IHOZ,DIHO","FARS,HETT,HRND","5,7,18,36,38,48",45,811.5497564535597,890.2686800151943,4384.025754734377,3.2108351043779555,768.8138858210491,847.909443671992,4300.162959772215,3.1177017204387205,778.4522159285013,389.3047681846842,3.117565340439497
"AENO,IHOZ,DIHO","FARS,ITPA,NPCK","5,11,18,36,43,48",45,806.5087154389768,884.976528547199,4364.585432860446,3.205964860864315,762.1370742930562,840.4831255620007,4260.798682549286,3.1189469507193333,779.0883281090393,418.18568023403805,3.137447432251492
"AENO,IHOZ,DIHO","FARS,ITPA,CCNS","5,18,32,36,43,48",45,812.8904030180455,891.7598167592017,4391.938108392567,3.2104188141731096,761.9954932861882,840.4709019119945,4264.648857839434,3.1160858088611443,777.1658309984846,380.88803935212775,3.1187073107116747
"AENO,IHOZ,DIHO","FARS,ITPA,HRND","5,18,36,38,43,48",45,812.0262174589042,890.2521613112027,4368.9132499542375,3.22188191956034,760.6979724435095,839.0032413220056,4256.209592730275,3.1168122117072325,776.5850516304929,367.7074060722141,3.1227867608306403
"AENO,IHOZ,DIHO","FARS,NPCK,CCNS","5,11,18,32,36,48",45,807.5429198305418,886.4779303911938,4382.17746391056,3.198511902581391,763.2938736013381,842.1048174719944,4278.421147990297,3.1120934098116253,776.7205562681794,407.8516601621243,3.1243159181830062
"AENO,IHOZ,DIHO","FARS,NPCK,HRND","5,11,18,36,38,48",45,806.7133800030409,884.9702749431976,4358.131836636994,3.210689620309256,762.0049098430327,840.6371568819962,4269.726383249452,3.1129958490364573,776.186833915938,394.75023629477084,3.1292701117161297
"AENO,IHOZ,DIHO","FARS,CCNS,HRND","5,18,32,36,38,48",45,813.1079838755261,891.7535631552055,4385.083855780939,3.215414418385221,761.910690865496,840.6249332320097,4272.153981632288,3.1111816877027105,774.2604149200258,357.4036221629864,3.1106784379361447
"AENO,IHOZ,DIHO","EORC,LSST,HETT","2,5,7,13,18,36",45,801.7612716626666,879.8939727552049,4343.043999355989,3.2033627264347184,753.176821669019,832.7715532320086,4280.451433861383,3.076141523271146,779.1471451484772,446.71334374936964,3.1468835960924624
"AENO,IHOZ,DIHO","EORC,LSST,ITPA","2,5,13,18,36,43",45,802.3131582862582,879.8774540512021,4325.647875166618,3.216185062826885,745.1860430581711,823.8653508819966,4232.76494460771,3.0775285518747104,777.4110719562813,425.37849880738935,3.1536830759507457
"AENO,IHOZ,DIHO","EORC,LSST,NPCK","2,5,11,13,18,36",45,796.8883008949437,874.5955676832054,4318.265770572552,3.2023434548820977,746.3552130039086,825.4992664420081,4250.333963250828,3.070885619018938,776.8516392162455,452.1383922163927,3.157758770986139
"AENO,IHOZ,DIHO","EORC,LSST,CCNS","2,5,13,18,32,36",45,803.3522241499004,881.3788558952059,4343.112325647355,3.20871814629701,746.3697539822493,825.4870427920029,4249.510899567785,3.071434920245897,775.0635338611512,415.0827068613367,3.1402236723568193
"AENO,IHOZ,DIHO","EORC,LSST,HRND","2,5,13,18,36,38",45,802.4815238584481,879.8712004472027,4320.292010405987,3.2201492796065136,744.9997924656816,824.0193822019943,4243.231640530622,3.070511233694114,774.4345071744963,401.83138422594214,3.1443501381845325
"AENO,IHOZ,DIHO","EORC,HETT,ITPA","5,7,13,18,36,43",45,805.5749737267362,883.7932547872025,4354.334995140829,3.209215263570552,741.7561971793132,821.8123286820052,4268.834962773534,3.0439204027620397,777.1612137126458,414.98081529945415,3.1367887667666396
"AENO,IHOZ,DIHO","EORC,HETT,NPCK","5,7,11,13,18,36",45,800.158174155694,878.5113684191979,4346.681515049118,3.195652666220922,742.9284784673257,823.4462442420062,4286.251123512609,3.037579445860938,776.6255735609525,441.7967993222653,3.1410080372706575
"AENO,IHOZ,DIHO","EORC,HETT,CCNS","5,7,13,18,32,36",45,806.5713123986426,885.2946566312048,4373.088124844293,3.200881660063705,742.8700934174145,823.4340205919964,4287.584449914279,3.0365897609232624,774.7508918398108,404.59089467246815,3.122840141949185
"AENO,IHOZ,DIHO","EORC,HETT,HRND","5,7,13,18,36,38",45,805.7379052377352,883.7870011832085,4349.15268728364,3.2130165242995954,741.5985738853057,821.9663600020052,4278.392337007735,3.0376899228720284,774.1963737273343,391.4424681417044,3.1274830801595526
"AENO,IHOZ,DIHO","EORC,ITPA,NPCK","5,11,13,18,36,43",45,800.6827190702114,878.4948497151979,4330.147099654317,3.207794762964432,734.9216210313019,814.5400418920012,4239.051673530173,3.0381816219317637,774.8483950507302,420.41122923759883,3.1473359278431374
"AENO,IHOZ,DIHO","EORC,ITPA,CCNS","5,13,18,32,36,43",45,807.1165194566505,885.2781379271955,4355.904979652565,3.213448516071538,734.8729240284921,814.5278182419913,4240.099372003881,3.037385326649818,772.9786691059497,383.175596555126,3.1294262654528486
"AENO,IHOZ,DIHO","EORC,ITPA,HRND","5,13,18,36,38,43",45,806.2356092648595,883.770482479189,4333.382739871172,3.2246489881289073,733.5651207405715,813.0601576519886,4231.97754963833,3.0377311112337955,772.3490272461679,369.899764070474,3.1329818879489517
"AENO,IHOZ,DIHO","EORC,NPCK,CCNS","5,11,13,18,32,36",45,801.7120982196179,879.9962515592007,4347.889892820348,3.2001643969098517,736.0602964505832,816.1617338020005,4257.059218920033,3.0313532008383826,772.4798538286137,410.0620779621909,3.1341115479865485
"AENO,IHOZ,DIHO","EORC,NPCK,HRND","5,11,13,18,36,38",45,800.8658487309056,878.4885961112054,4324.349134976206,3.2120728177633984,734.7610543695276,814.6940732120047,4248.685695745814,3.0318656780960858,771.8979109403564,396.8676720810655,3.138552367007948
"AENO,IHOZ,DIHO","EORC,CCNS,HRND","5,13,18,32,36,38",45,807.312842961803,885.2718843231984,4349.69685125241,3.2180121956825127,734.7606651596392,814.6818495619879,4248.308548392674,3.0320893405791365,770.0229806940384,359.5768648138907,3.120815856963598
"AENO,IHOZ,DIHO","LSST,HETT,ITPA","2,5,7,18,36,43",45,806.9185943423008,885.3824488312085,4365.368101554408,3.2068603076647193,768.2103215723736,846.9087777820125,4285.9754197907505,3.1243304567427,776.1885047768774,419.2498531334381,3.122953243300434
"AENO,IHOZ,DIHO","LSST,HETT,NPCK","2,5,7,11,18,36",45,801.523603785424,880.100562463209,4357.042061162663,3.193820840274794,769.467153300609,848.5426933420077,4301.002975591844,3.11942077008828,775.6546163102364,446.069121033508,3.1273348990061365
"AENO,IHOZ,DIHO","LSST,HETT,CCNS","2,5,7,18,32,36",45,807.9390633494445,886.8838506752024,4383.380562777781,3.1990982165338417,769.3935936983968,848.5304696920014,4302.814409595307,3.118062613036998,773.8016225630597,408.91272522532915,3.109227924029751
"AENO,IHOZ,DIHO","LSST,HETT,HRND","2,5,7,18,36,38",45,807.104279250518,885.3761952272021,4359.493182767643,3.2111592398848416,768.0570657352126,847.0628091019997,4295.544336273386,3.1179375514333487,773.2515190845296,395.7753989170988,3.11418295812125
"AENO,IHOZ,DIHO","LSST,ITPA,NPCK","2,5,11,18,36,43",45,802.0625258654533,880.0840437592008,4340.075017254619,3.206246550561751,761.4170427779267,839.6364909920003,4255.076638358935,3.119995177278633,773.9095254530552,424.6999902426518,3.134109861421128
"AENO,IHOZ,DIHO","LSST,ITPA,CCNS","2,5,18,32,36,43",45,808.498508659062,886.8673319712044,4365.7686062740495,3.2119438801626985,761.3528199717556,839.6242673419916,4256.608311549741,3.118827090980504,772.060161721828,387.51111731063764,3.116248843655847
"AENO,IHOZ,DIHO","LSST,ITPA,HRND","2,5,18,36,38,43",45,807.6163565233542,885.3596765231952,4343.289030767631,3.2230794525184705,759.9799626782657,838.1566067519935,4250.42754806838,3.117902708939108,771.4344469670721,374.2454466554899,3.120132711175376
"AENO,IHOZ,DIHO","LSST,NPCK,CCNS","2,5,11,18,32,36",45,803.1160203903876,881.5854456031998,4357.0797294937865,3.1991817148644173,762.6250461112554,841.2581829019997,4271.167213943157,3.11424468414671,771.5645775091211,414.40410665076234,3.1210980336800827
"AENO,IHOZ,DIHO","LSST,NPCK,HRND","2,5,11,18,36,38",45,802.2685210986662,880.0777901552063,4333.580389591609,3.2110288546884846,761.2608949936096,839.7905223120085,4264.724498083706,3.113508046207532,770.9873668177115,401.22138706446765,3.125856575990719
"AENO,IHOZ,DIHO","LSST,CCNS,HRND","2,5,18,32,36,38",45,808.717512989593,886.8610783672026,4358.8686984917995,3.2170055693164383,761.2440280822957,839.7782986619999,4264.835747330021,3.1133815118385084,769.1310800906618,363.9735274359419,3.108165151435325
"AENO,IHOZ,DIHO","HETT,ITPA,NPCK","5,7,11,18,36,43",45,805.3219483430693,883.9998444952075,4368.81640533803,3.1993252868487416,758.0110126618323,837.5834687920043,4290.8341220343045,3.0864296038453554,773.6494460852817,414.302795165734,3.1172054389576473
"AENO,IHOZ,DIHO","HETT,ITPA,CCNS","5,7,18,32,36,43",45,811.7076586855786,890.7831327072116,4396.054514922904,3.203899759491747,757.8747975572428,837.5712451420154,4294.499064781826,3.083750627672529,771.7181150561819,376.97829033750554,3.0987419063016457
"AENO,IHOZ,DIHO","HETT,ITPA,HRND","5,7,18,36,38,43",45,810.8626122314819,889.2754772592015,4372.465019539555,3.215732959446843,756.5993344485105,836.1035845519963,4285.40907561943,3.0848766598009183,771.1673791295232,363.8200177007576,3.103126348512821
"AENO,IHOZ,DIHO","HETT,NPCK,CCNS","5,7,11,18,32,36",45,806.3327024809337,885.5012463392023,4387.108473904897,3.191396823221584,759.1500293777443,839.2051607019978,4308.924958788689,3.079422080179333,771.2425021765513,403.9134704804211,3.1037008237961135
"AENO,IHOZ,DIHO","HETT,NPCK,HRND","5,7,11,18,36,38",45,805.5223194372517,883.9935908912048,4362.502372877273,3.2039331389103225,757.8830219107442,837.7375001120008,4299.584710193485,3.0807144878537245,770.7387057972712,390.83319665586305,3.108953976781788
"AENO,IHOZ,DIHO","HETT,CCNS,HRND","5,7,18,32,36,38",45,811.9209835717462,890.776879103202,4389.339180046541,3.2087789407888696,757.7941410157557,837.7252764619922,4301.837423965519,3.0790563031925626,768.804013590056,353.46245783014945,3.0906454382398514
"AENO,IHOZ,DIHO","ITPA,NPCK,CCNS","5,11,18,32,36,43",45,806.8650349119322,885.4847276351983,4370.350841635218,3.203574122636526,751.093132475772,830.2989583519962,4263.2044958454835,3.079415789010696,769.460967449578,382.465700203207,3.1102853475365126
"AENO,IHOZ,DIHO","ITPA,NPCK,HRND","5,11,18,36,38,43",45,806.0072026906316,883.9770721871955,4347.153217834908,3.215185671406877,749.7902751715908,828.8312977619865,4254.930983577731,3.0799497184290985,768.8824709870228,369.2591435149115,3.114477555759056
"AENO,IHOZ,DIHO","ITPA,CCNS,HRND","5,18,32,36,38,43",45,812.426678975389,890.7603603991927,4373.3382348267,3.22045933449911,749.7106497507491,828.8190741119895,4256.908043332108,3.0784738778785354,766.9642840338388,331.9054491933544,3.0964377779651415
"AENO,IHOZ,DIHO","NPCK,CCNS,HRND","5,11,18,32,36,38",45,807.0987125443206,885.4784740312034,4363.0144748127705,3.2089382388641083,751.0101514478296,830.452989672001,4270.606230808798,3.0746488848755984,766.5595513132331,358.9378498562066,3.1027268133253845
"AENO,FWWG,DIHO","SMAH,FARS,EORC","5,10,13,18,34,48",45,807.25514412316,883.889207527204,4305.993320782736,3.2455961804872477,785.556953633779,860.8437568019995,4213.71276717629,3.2301999821105674,789.5266583654719,430.9472625360835,3.202182237920563
"AENO,FWWG,DIHO","SMAH,FARS,LSST","2,5,10,18,34,48",45,808.5840986571776,885.4784015712003,4317.501137469785,3.2427652925775377,811.8757172169293,885.9402059019916,4230.918446710812,3.3108519540796695,788.4930086115329,435.1753324330064,3.187852078227813
"AENO,FWWG,DIHO","SMAH,FARS,HETT","5,7,10,18,34,48",45,811.8508162596763,889.3942023071996,4346.088475139243,3.235681271938699,808.5713440266248,883.8871837019979,4265.312243255683,3.276544055537297,788.2594281381631,424.7651675300567,3.170475056862681
"AENO,FWWG,DIHO","SMAH,FARS,ITPA","5,10,18,34,43,48",45,812.3587275742983,889.3776836031983,4329.932445540857,3.2476940641499867,800.4380883465558,874.9809813519963,4221.899261375463,3.2768816107423864,786.4713502390912,403.3209229964603,3.177204267792514
"AENO,FWWG,DIHO","SMAH,FARS,NPCK","5,10,11,18,34,48",45,806.9744933903941,884.0957972352026,4321.421298918353,3.2347649021693496,801.664036264397,876.6148969119985,4238.097683977849,3.2704528207968844,785.973306752711,430.1913125099716,3.181685630846107
"AENO,FWWG,DIHO","SMAH,FARS,CCNS","5,10,18,32,34,48",45,813.3933610882259,890.8790854472038,4347.597243470985,3.2399586162813,801.6470437342283,876.602673261998,4238.218329576321,3.270314121331982,784.1192841568388,393.06672617738155,3.163531689983335
"AENO,FWWG,DIHO","SMAH,FARS,HRND","5,10,18,34,38,48",45,812.5707284576363,889.3714299992076,4323.198585955775,3.252729835051891,800.3723773554416,875.1350126720115,4229.035383085486,3.2719280515747022,783.5922817581438,379.96159048416354,3.1686166072240614
