name,asset_idx,asset,family,lookback,mode,lag_signal,threshold,full_mean_pl,full_std_pl,full_sharpe,full_score,full_worst_day,roll_mean_score,roll_median_score,roll_min_score,roll_neg_count,roll_positive_count,corr_to_market,vol_window,z_window,leader,lag,train_corr
HRET_absolute_return_w60_reversal_cur,15,HRET,absolute_return,60.0,reversal,False,0.0,-3.675644011999939,225.21421997159388,-0.25805224348944605,-3.675644011999939,-619.5767999999989,-10.897584485958996,-8.07494410000003,-35.07952923000003,12,3,-0.02401194441715793,,,,,
HRET_absolute_return_w60_reversal_lag,15,HRET,absolute_return,60.0,reversal,True,0.0,-5.915110740000004,225.16253244599127,-0.4153715617630744,-5.915110740000004,-619.5767999999989,-11.991730674310093,-9.217302929999986,-38.76713560999997,8,7,-0.029447135266664388,,,,,
HRET_relative_return_w2_momentum_cur,15,HRET,relative_return,2.0,momentum,False,0.0,-18.535611348000064,224.50247622857117,-1.3054365962464276,-18.535611348000064,-619.5767999999989,-12.060799543842231,-3.839913419999848,-46.017036900000036,9,6,0.1280847218013826,,,,,
HRET_relative_return_w2_momentum_lag,15,HRET,relative_return,2.0,momentum,True,0.0,-15.825807235999957,224.75695152240496,-1.113327003626514,-15.825807235999957,-621.5761599999987,-10.792614937566942,-6.175895590000055,-43.821248460000064,10,5,0.051144006863321684,,,,,
HRET_relative_return_w2_reversal_cur,15,HRET,relative_return,2.0,reversal,False,0.0,17.088308652000045,224.59338641607494,1.2030179864729553,10.105657610610605,-613.0180900000005,5.5710024585420905,0.06181818711441364,-18.164023639999932,6,9,-0.12827284155843652,,,,,
HRET_relative_return_w2_reversal_lag,15,HRET,relative_return,2.0,reversal,True,0.0,14.372512763999941,224.73635328444306,1.0111821111682175,7.266164644175252,-550.4675119999993,4.47198092239732,0.5232964253401313,-32.30211123999991,5,10,-0.05160876884796608,,,,,
HRET_relative_return_w5_momentum_cur,15,HRET,relative_return,5.0,momentum,False,0.0,-18.073416780000052,224.65352440126725,-1.2720290562684822,-18.073416780000052,-621.5761600000005,-6.165725892181882,-6.399621010000028,-49.31302872000004,11,4,0.07304355011607645,,,,,
HRET_relative_return_w5_momentum_lag,15,HRET,relative_return,5.0,momentum,True,0.0,10.847226475999964,224.98522616561016,0.7623154316495481,3.986777283689992,-585.9160949999996,1.435472128249294,0.20268997165768546,-19.111022740000152,6,9,-0.04875939930294332,,,,,
HRET_relative_return_w5_reversal_cur,15,HRET,relative_return,5.0,reversal,False,0.0,17.179143219999983,224.4705747289855,1.2100744360597946,10.207880929023146,-611.0244700000012,0.41166555831066465,0.7481679635470228,-41.08588349999988,4,11,-0.07317252579344666,,,,,
HRET_relative_return_w5_reversal_lag,15,HRET,relative_return,5.0,reversal,True,0.0,-11.744213523999901,224.9535057901739,-0.8254697772488433,-11.744213523999901,-619.5767999999998,-7.631578103899335,-4.44526981999983,-31.278707389999926,9,6,0.048461114531093905,,,,,
HRET_relative_return_w10_momentum_cur,15,HRET,relative_return,10.0,momentum,False,0.0,-2.7535864520000324,225.22638773723935,-0.19330783151086076,-2.7535864520000324,-585.9160949999987,-1.8983829763251712,-3.9400048299999435,-21.64235977999995,8,7,-0.0006986844196393705,,,,,
